iter	Logloss
613	0.0002694054771
614	0.0002694054411
615	0.0002694052969
616	0.0002694054411
617	0.0002694052249
618	0.0002694047864
619	0.0002694042579
620	0.0002694041678
621	0.0002694039696
622	0.0002694038194
623	0.0002694038314
624	0.0002694035551
625	0.0002694031827
626	0.0002694032008
627	0.0002694030506
628	0.0002694031047
629	0.0002694030146
630	0.0002694029365
631	0.0002694025821
632	0.00026940248
633	0.0002694023238
634	0.0002694023238
635	0.0002692987698
636	0.0002688004656
637	0.0002686270226
638	0.0002683462715
639	0.0002679298509
640	0.0002677223643
641	0.0002674499319
642	0.0002669957919
643	0.0002666252411
644	0.000266295581
645	0.0002662579397
646	0.0002658206173
647	0.0002657652214
648	0.0002654380359
649	0.0002651646005
650	0.0002649043669
651	0.0002642722551
652	0.0002637660587
653	0.0002630473305
654	0.0002626864979
655	0.0002620783451
656	0.0002617690222
657	0.0002614638737
658	0.0002612468732
659	0.0002608383628
660	0.0002606244075
661	0.000260170748
662	0.0002600020379
663	0.000259711875
664	0.0002592631766
665	0.0002588054869
666	0.0002587301863
667	0.0002586279896
668	0.0002582519912
669	0.0002579213641
670	0.0002576219936
671	0.0002573837069
672	0.0002570581671
673	0.0002565360481
674	0.0002563218765
675	0.0002558549311
676	0.0002552996095
677	0.0002549354133
678	0.0002547581623
679	0.0002544318117
680	0.0002540647145
681	0.0002536315904
682	0.0002535676357
683	0.0002532007127
684	0.0002529281902
685	0.0002527627295
686	0.0002527242233
687	0.0002526208494
688	0.0002523831513
689	0.0002519288431
690	0.0002516235264
691	0.0002513728548
692	0.0002512251246
693	0.0002507050777
694	0.0002504789057
695	0.0002501815052
696	0.0002500180686
697	0.0002500178524
698	0.0002499508525
699	0.0002492243462
700	0.0002490694385
701	0.000248714558
702	0.0002485251924
703	0.0002483167268
704	0.0002480587215
705	0.0002476106418
706	0.0002475454377
707	0.0002475453356
708	0.0002475449993
709	0.0002475449993
710	0.0002472345712
711	0.0002467310957
712	0.0002462119078
713	0.0002457263129
714	0.0002454914678
715	0.0002452892847
716	0.0002452890865
717	0.0002450970361
718	0.0002446541458
719	0.0002440096851
720	0.000243881223
721	0.0002434124397
722	0.0002428066113
723	0.0002427528312
724	0.0002423591923
725	0.00024206569
726	0.0002417618688
727	0.000241557025
728	0.0002409950544
729	0.0002407544793
730	0.0002404235219
731	0.0002401534139
732	0.0002398826573
733	0.0002397220377
734	0.0002394833966
735	0.0002391652085
736	0.0002385048252
737	0.0002385047471
738	0.0002384390745
739	0.0002384387142
740	0.0002382322006
741	0.0002378047284
742	0.0002378045302
743	0.0002378042599
744	0.0002378038094
745	0.0002378036172
746	0.0002378036172
747	0.0002378034791
748	0.0002378029986
749	0.0002378028785
750	0.0002378025181
751	0.000237802386
752	0.0002378021577
753	0.0002378020796
754	0.0002378020136
755	0.0002378018874
756	0.0002378018154
757	0.000237801485
758	0.0002378009925
759	0.0002378007282
760	0.0002378006141
761	0.0002378002117
762	0.0002377997973
763	0.0002377997432
764	0.0002377996831
765	0.0002377993888
766	0.0002377992026
767	0.0002377988663
768	0.0002377987582
769	0.0002377987341
770	0.0002377984098
771	0.0002377983437
772	0.0002377981936
773	0.0002377974608
774	0.0002377974608
775	0.0002377972025
776	0.0002377970824
777	0.0002377971004
778	0.0002377969202
779	0.0002377963617
780	0.0002377961875
781	0.0002377961094
782	0.0002377954968
783	0.0002377953286
784	0.000237651106
785	0.0002374466046
786	0.0002373650515
787	0.0002369733406
788	0.0002366624561
789	0.0002361562958
790	0.0002358561685
791	0.0002357931868
792	0.0002356951584
793	0.0002353148295
794	0.0002351006879
795	0.0002346257061
796	0.0002344260938
797	0.0002341050707
798	0.0002339770951
799	0.0002330929423
800	0.0002328619712
801	0.0002325503419
802	0.0002320538817
803	0.0002319759083
804	0.0002319750854
805	0.0002319748092
806	0.0002319714156
807	0.0002319712534
808	0.000231970851
809	0.0002319701123
810	0.0002319700282
811	0.0002319659859
812	0.000231935414
813	0.0002315211917
814	0.0002313015604
815	0.0002309887719
816	0.0002306403843
817	0.0002302748187
818	0.0002301569997
819	0.0002301415276
820	0.0002300532715
821	0.0002299804515
822	0.0002296334693
823	0.000229417622
824	0.0002293841911
825	0.0002290805081
826	0.0002290611499
827	0.0002289776387
828	0.0002285920843
829	0.0002283632935
830	0.0002281823546
831	0.0002278631034
832	0.000227538945
833	0.0002272789817
834	0.000227088625
835	0.000227088613
836	0.0002268143847
837	0.0002265640915
838	0.0002263865702
839	0.0002258649737
840	0.0002255496146
841	0.0002253209199
842	0.0002250962133
843	0.0002248403162
844	0.000224505779
845	0.000224383143
846	0.000224056438
847	0.0002238177008
848	0.0002236133795
849	0.0002233397879
850	0.000223064911
851	0.0002228811913
852	0.000222777475
853	0.0002224273635
854	0.0002221092175
855	0.0002215795606
856	0.0002212824545
857	0.0002209730836
858	0.0002209267512
859	0.0002208078691
860	0.0002205996858
861	0.0002205873369
862	0.0002204911525
863	0.0002201987013
864	0.0002199638441
865	0.0002196069756
866	0.0002194086606
867	0.0002193623463
868	0.0002190077962
869	0.0002187737739
870	0.0002186429874
871	0.0002185309885
872	0.0002179877395
873	0.0002177937069
874	0.000217526482
875	0.0002175004989
876	0.0002173586608
877	0.000217154718
878	0.0002168922981
879	0.0002166788052
880	0.0002162327556
881	0.0002162325274
882	0.0002160622917
883	0.0002158046468
884	0.0002154495501
885	0.0002151761688
886	0.0002148520525
887	0.0002145113228
888	0.0002144643418
889	0.0002139572505
890	0.0002137733805
891	0.0002136980559
892	0.0002135226308
893	0.0002132019681
894	0.0002130304891
895	0.0002128237053
896	0.0002127923706
897	0.0002125339328
898	0.000212342537
899	0.0002122204656
900	0.000211961169
901	0.0002117269034
902	0.0002114530836
903	0.0002111150988
904	0.0002108291824
905	0.0002106830619
906	0.0002105619695
907	0.0002105446474
908	0.0002104777195
909	0.0002103846794
910	0.0002100361657
911	0.0002098199309
912	0.0002097101754
913	0.0002095165092
914	0.0002090141809
915	0.0002089274414
916	0.0002083318747
917	0.0002078429524
918	0.0002075213287
919	0.0002073727546
920	0.0002072847778
921	0.0002069185545
922	0.0002067541479
923	0.0002065816178
924	0.0002063427425
925	0.0002059860452
926	0.0002057510048
927	0.0002057094895
928	0.0002054910054
929	0.0002049701478
930	0.0002048791678
931	0.0002046131471
932	0.0002044772072
933	0.0002044771322
934	0.0002043911674
935	0.0002043911104
936	0.0002043910263
937	0.0002043905188
938	0.0002043662594
939	0.0002039514575
940	0.0002039011429
941	0.0002034995187
942	0.000203426056
943	0.0002032923625
944	0.0002032550636
945	0.0002031295866
946	0.0002028181135
947	0.000202650998
948	0.0002024301385
949	0.0002020979047
950	0.0002016311545
951	0.0002013944234
952	0.0002012085925
953	0.0002009848139
954	0.0002006710614
955	0.0002006133862
956	0.000200391878
957	0.0002001893886
958	0.0001999657302
959	0.0001999527416
960	0.0001998162461
961	0.0001997220768
962	0.0001995011392
963	0.0001994270309
964	0.0001994017685
965	0.0001992334038
966	0.0001990591319
967	0.0001987950122
968	0.0001984830255
969	0.0001982481834
970	0.0001981568611
971	0.0001979809525
972	0.00019789812
973	0.0001978662027
974	0.0001978368741
975	0.0001976372137
976	0.000197303151
977	0.0001972886098
978	0.0001971174461
979	0.0001968573356
980	0.0001966442572
981	0.0001963233242
982	0.0001958183922
983	0.0001955539962
984	0.0001954592353
985	0.0001954131943
986	0.000195189752
987	0.000194766238
988	0.0001946498245
989	0.0001943491086
990	0.0001941197021
991	0.0001938113102
992	0.0001935644886
993	0.0001933730598
994	0.0001933542061
995	0.000193134683
996	0.0001930905759
997	0.000192846346
998	0.0001926841046
999	0.0001924953006
